CityName,YY,MM,WGS84_Lon,WGS84_Lat,RainValue,
高雄市,1969,11,120.20,22.80,0,
高雄市,1969,12,120.20,22.80,0,
高雄市,1970,1,120.20,22.80,0.357002,
高雄市,1970,2,120.20,22.80,0,
高雄市,1970,3,120.20,22.80,0.0387538,
高雄市,1970,4,120.20,22.80,0.000601898,
高雄市,1970,5,120.20,22.80,6.76853,
高雄市,1970,6,120.20,22.80,0.377087,
高雄市,1970,7,120.20,22.80,10.9855,
高雄市,1970,8,120.20,22.80,7.05402,
高雄市,1970,9,120.20,22.80,12.3718,
高雄市,1970,10,120.20,22.80,0.71682,
高雄市,1970,11,120.20,22.80,0.115888,
高雄市,1970,12,120.20,22.80,0.00084335,
高雄市,1971,1,120.20,22.80,0.123301,
高雄市,1971,2,120.20,22.80,0,
高雄市,1971,3,120.20,22.80,0,
高雄市,1971,4,120.20,22.80,0.327257,
高雄市,1971,5,120.20,22.80,0,
高雄市,1971,6,120.20,22.80,4.31985,
高雄市,1971,7,120.20,22.80,5.5708,
高雄市,1971,8,120.20,22.80,5.86862,
高雄市,1971,9,120.20,22.80,9.44286,
高雄市,1971,10,120.20,22.80,0.116697,
高雄市,1971,11,120.20,22.80,0,
高雄市,1971,12,120.20,22.80,1.50202,
高雄市,1972,1,120.20,22.80,2.27465,
高雄市,1972,2,120.20,22.80,0.728674,
高雄市,1972,3,120.20,22.80,0.197728,
高雄市,1972,4,120.20,22.80,0.511809,
高雄市,1972,5,120.20,22.80,8.67236,
高雄市,1972,6,120.20,22.80,19.7217,
高雄市,1972,7,120.20,22.80,17.6213,
高雄市,1972,8,120.20,22.80,18.6314,
高雄市,1972,9,120.20,22.80,1.84818,
高雄市,1972,10,120.20,22.80,0.00325039,
高雄市,1972,11,120.20,22.80,0.0106178,
高雄市,1972,12,120.20,22.80,0.261851,
高雄市,1973,1,120.20,22.80,0.589752,
高雄市,1973,2,120.20,22.80,0.131108,
高雄市,1973,3,120.20,22.80,0,
高雄市,1973,4,120.20,22.80,6.59532,
高雄市,1973,5,120.20,22.80,0.152913,
高雄市,1973,6,120.20,22.80,11.5903,
高雄市,1973,7,120.20,22.80,13.182,
高雄市,1973,8,120.20,22.80,7.61857,
高雄市,1973,9,120.20,22.80,2.00118,
高雄市,1973,10,120.20,22.80,5.53298,
高雄市,1973,11,120.20,22.80,0,
高雄市,1973,12,120.20,22.80,0,
高雄市,1974,1,120.20,22.80,0,
高雄市,1974,2,120.20,22.80,0.659003,
高雄市,1974,3,120.20,22.80,0.0567186,
高雄市,1974,4,120.20,22.80,1.43095,
高雄市,1974,5,120.20,22.80,8.21628,
高雄市,1974,6,120.20,22.80,10.946,
高雄市,1974,7,120.20,22.80,9.32214,
高雄市,1974,8,120.20,22.80,18.2802,
高雄市,1974,9,120.20,22.80,8.67947,
高雄市,1974,10,120.20,22.80,2.03296,
高雄市,1974,11,120.20,22.80,0.0158658,
高雄市,1974,12,120.20,22.80,0.299094,
高雄市,1975,1,120.20,22.80,0.546521,
高雄市,1975,2,120.20,22.80,0.670828,
高雄市,1975,3,120.20,22.80,1.0763,
高雄市,1975,4,120.20,22.80,1.91505,
高雄市,1975,5,120.20,22.80,1.52906,
高雄市,1975,6,120.20,22.80,21.1914,
高雄市,1975,7,120.20,22.80,5.61215,
高雄市,1975,8,120.20,22.80,22.8545,
高雄市,1975,9,120.20,22.80,1.98629,
高雄市,1975,10,120.20,22.80,2.15186,
高雄市,1975,11,120.20,22.80,0,
高雄市,1975,12,120.20,22.80,0.271037,
高雄市,1976,1,120.20,22.80,0.471898,
高雄市,1976,2,120.20,22.80,0.0217099,
高雄市,1976,3,120.20,22.80,0,
高雄市,1976,4,120.20,22.80,0.177046,
高雄市,1976,5,120.20,22.80,8.56971,
高雄市,1976,6,120.20,22.80,5.27366,
